name	SRX2540520	SRX2540521	SRX2540509	SRX2540508	SRX2540518	SRX2540519	SRX2540514	SRX2540512	SRX2540513	SRX2540510	SRX2540511	SRX2540516	SRX2540517	SRX2540507	SRX2540515
hsa-miR-3909	16.66561251647737	7.239163876572256	27.710791026766916	18.73388766589413	9.576578822353593	9.810519887670893	41.784836341743464	0.0	0.0	6.062499375919182	2.902330765093087	14.697945594654506	6.186482422278053	32.182196461002135	73.05384847074941	266.606693227175
hsa-miR-576-5p	15.260078930750364	8.596507103429554	27.368682495572262	36.515204772505506	15.090366629163237	13.707849706060697	12.35889525600863	0.0	0.0	36.73161386586328	19.487077994196444	31.94553481287153	5.302699219095475	24.35409461913675	18.962064493773756	265.6806698984275
hsa-miR-143-5p	15.46086944299708	10.858745814858384	46.52676024247285	20.639028784459637	8.415781389341035	5.644408702495581	31.78001637259362	16.4774506088418	0.0	12.124998751838364	3.455155672729866	23.846666832143537	4.923934989160084	17.395781870811966	40.31933713412946	257.86893660887324
hsa-miR-133a-3p	13.653754832776642	11.763641299429915	19.956330986354775	81.28602105879487	5.513787806809644	2.8222043512477906	2.157902346287221	0.0	0.0	18.900733348453922	45.33164242621584	2.24968555020222	7.638411970363719	27.833250993299142	18.16366177824644	257.27102874848214
hsa-miR-505-5p	21.08300378590511	3.167134196000362	17.447535090927317	24.449311021590646	4.933389090303366	6.316362119459341	8.631609385148884	0.0	15.039855617386074	97.3566076250551	29.023307650930875	0.7498951834007401	1.7044390347092595	20.00514915143376	7.185624439745844	257.0932233919967
hsa-miR-151b	22.890118396125548	9.501402588001087	13.000124185396825	16.03493774792633	22.490450264618286	16.597249399004866	10.495252320578757	5.4924835362805995	7.519927808693037	19.257350958802107	15.4790974138298	16.04775692477584	14.645550224168453	52.18734561243589	10.778436659618766	252.41748404025617
hsa-miR-598-3p	20.882213273658394	18.09790969143064	27.710791026766916	24.766834541351564	7.545183314581618	10.616863988027402	18.04791053258403	10.984967072561199	0.0	19.613968569150295	32.47846332366074	23.321740203763017	11.931073242964818	9.567680028946581	9.381231907445963	244.9468307168932
hsa-miR-382-3p	30.92173888599416	4.072029680571894	18.473860684511276	31.117304936569912	10.737376255366149	8.735394420528877	1.76555646514409	0.0	0.0	84.51837365252037	4.975424168731007	16.04775692477584	7.954048828643211	13.916625496649571	8.982030549682305	242.2175209496886
hsa-miR-329-3p	11.043478173569342	5.881820649714958	18.473860684511276	65.409845070749	7.1098842772019095	18.277132941414266	2.354075286858787	10.984967072561199	0.0	54.919111993620824	1.7966809498195302	12.52324956279236	5.555208705719068	21.744727338514956	4.391214935400238	240.4652576424477
hsa-miR-550a-3-5p	23.14445304497139	12.819352698096703	9.122894165190754	12.383417270675778	5.465421247100788	7.122706219815853	58.72110021108862	10.984967072561199	5.013285205795358	12.481616362186552	9.351954687522172	8.02387846238792	6.2075248794966855	14.26454113406581	45.309354106175185	240.41646676713077
hsa-miR-766-5p	24.09486146960584	15.83567098000181	13.342232716591479	35.24511069346184	6.529485560695631	8.869785103921629	6.277534098290098	21.969934145122398	0.0	54.205876772924455	2.902330765093087	2.7746121785827382	7.196520368772429	29.57282918038034	9.780433265209622	238.59721729865342
hsa-miR-641	18.673517638944524	8.596507103429554	16.76331802853801	33.657493094657255	6.239286202442492	22.712025493375076	5.689015276575401	10.984967072561199	0.0	59.55514092814726	8.292373614551678	8.623794609108511	1.7044390347092595	23.484305525596152	11.576839375146083	236.55302299778242
hsa-miR-487b-3p	15.86245046749051	16.288118722287575	17.78964362212197	58.74185115576973	5.658887485936214	8.063441003565117	1.9617294057156556	0.0	0.0	56.345582435013576	7.877754933824094	8.173857499068067	3.408878069418519	26.963461899758546	4.790416293163896	231.9260729931335
hsa-miR-2115-5p	13.653754832776642	19.907700660573703	7.526387686282372	5.0803763161746796	6.81968491894877	6.719534169637597	45.90446809374634	43.939868290244796	30.079711234772148	0.0	0.0	18.52241102999828	9.469105748384775	1.7395781870811964	19.560866530419244	228.92344769904054
hsa-miR-625-5p	17.66956507771095	16.74056646457334	16.079100966148705	18.416364146133212	11.753074009252137	16.933226107486746	31.976189313165186	0.0	15.039855617386074	29.955879269247724	10.227260791280402	4.124423508704071	7.13339299711653	7.828101841865384	19.161665172655585	223.03866528272607
hsa-miR-3168	13.653754832776642	10.406298072572618	4.447410905530493	4.762852796413762	1.7411961495188348	0.5375627335710078	12.555068196580196	54.924835362806	97.75906151300948	3.566176103481872	1.2438560421827518	2.5496436235625164	1.8306937780210566	0.0	5.189617650927554	215.16802776095474
hsa-miR-4429	28.18596815663266	13.290652429644377	13.855395513383458	7.620564474262019	15.543803126433765	7.794659636779612	10.446209085435866	16.4774506088418	45.11956685215822	9.450366674226961	3.5415345645481127	3.9369497128538855	20.96880861836762	6.088523654784187	12.799393533297286	215.11984664164981
hsa-miR-129-5p	8.232411002115327	9.04895484571532	7.526387686282372	8.89065855330569	33.95332491561728	7.66026895338686	9.023955266292015	10.984967072561199	30.079711234772148	1.4264704413927487	0.27641245381838925	6.524088095586439	47.282401370267976	13.046836403108973	19.760467209301073	213.71731550352388
hsa-miR-1250-5p	21.08300378590511	12.216089041715682	6.500062092698412	7.620564474262019	8.415781389341035	6.719534169637597	21.775196403443775	21.969934145122398	0.0	2.1397056620891233	0.8292373614551678	37.41976965169693	4.355788644256997	3.4791563741623928	58.08379755461224	212.60762075039887
hsa-miR-23b-5p	10.641897149075911	9.953850330286851	17.447535090927317	12.065893750914864	20.16885539859317	19.486649091949033	6.669879979433229	32.9549012176836	0.0	5.705881765570995	0.0	8.77377364578866	28.912336218401514	20.00514915143376	19.560866530419244	212.34746932047815
hsa-miR-4746-5p	21.484584810398538	7.239163876572256	20.526511871679197	20.639028784459637	7.254983956328479	17.067616790879498	17.26321877029777	16.4774506088418	15.039855617386074	12.83823397253474	7.186723799278121	7.198993760647105	11.489181641373527	10.43746912248718	19.560866530419244	211.70388391358318
hsa-miR-409-5p	11.043478173569342	4.976925165143426	12.315907123007518	51.12128668150771	7.254983956328479	12.632724238918682	1.1770376434293934	10.984967072561199	0.0	54.56249438327264	4.007980580366644	5.324255802145255	7.449029855396024	20.87493824497436	3.592812219872922	207.31882114049355
hsa-miR-1278	8.031620489868613	16.74056646457334	9.236930342255638	9.208182073066606	6.529485560695631	11.288817404991162	25.110136393160392	10.984967072561199	15.039855617386074	15.33455724497205	31.234607281477988	18.972348140038726	5.3658265907513725	16.525992777271366	7.185624439745844	206.789517892816
hsa-miR-190b-5p	15.260078930750364	16.288118722287575	17.447535090927317	7.3030409545011015	8.415781389341035	19.755430458734537	11.9665493748655	16.4774506088418	0.0	11.768381141490178	5.942867757095369	22.496855502022203	5.302699219095475	6.088523654784187	42.11574324406592	206.62905604880257
hsa-miR-184	2.0079051224671534	9.953850330286851	6.8421706238930655	4.127805756891927	1.3058971121391263	4.4348925519608144	2.354075286858787	10.984967072561199	15.039855617386074	1.783088051740936	1.2438560421827518	1.2748218117812582	141.40531250921265	0.0	1.596805431054632	204.35530332041722
hsa-miR-10399-5p	38.953359375862775	10.858745814858384	8.894821811060986	11.430846711393029	11.317774971872428	19.21786772516353	7.846917622862622	10.984967072561199	0.0	5.349264155222808	8.983404749097652	33.595304216353156	11.047290039782238	8.697890935405983	14.171648200609859	201.35010340210664
hsa-miR-3120-3p	17.267984053217518	8.144059361143787	21.89494599645781	44.77081628628936	8.270681710214467	17.067616790879498	2.746421168001918	10.984967072561199	0.0	32.45220254168503	4.007980580366644	9.523668829189399	6.3127371655898505	8.697890935405983	8.782429870800476	200.92440236180295
hsa-miR-9-3p	30.52015786150073	30.76644647543209	4.105302374335839	1.905141118565505	22.200250906365145	9.407347837492637	11.181857612579238	0.0	22.55978342607911	1.0698528310445616	0.27641245381838925	11.698364861051544	33.52063434928211	0.0	21.357272640355703	200.56882474790262
hsa-miR-642a-3p	11.244268685816058	3.167134196000362	4.447410905530493	0.6350470395218349	30.688582135269467	2.6878136678550386	8.435436444577318	32.9549012176836	60.159422469544296	1.783088051740936	2.4877120843655036	2.3246750685422946	25.66127657812274	1.7395781870811964	10.379235301855108	198.7955820335063
hsa-miR-204-5p	12.248221247049635	22.169939372002535	10.263255935839599	14.288558389241286	3.6274919781642394	9.407347837492637	1.76555646514409	16.4774506088418	45.11956685215822	9.628675479401053	0.27641245381838925	9.223710755829103	6.375864537245749	12.177047309568374	24.750484181346796	197.7995834031435
hsa-miR-885-5p	3.212648195947445	14.930775495430279	10.263255935839599	4.445329276652845	19.878656040340033	15.99249132373748	1.9617294057156556	16.4774506088418	0.0	2.1397056620891233	0.6910311345459732	4.424381582064367	31.942450057884642	60.01544745430128	6.586822403100357	192.9621745764909
hsa-miR-3690	28.31146222678686	0.0	42.07934933694235	1.2700940790436699	1.7411961495188348	1.8814695674985271	62.186822161186285	0.0	0.0	7.488969817311931	0.0	6.149140503886069	2.6513496095477374	1.7395781870811964	37.125726272020195	192.62515791082365
hsa-miR-758-3p	12.449011759296349	9.04895484571532	22.579163058847115	46.04091036533303	3.772591657290809	9.407347837492637	1.1770376434293934	0.0	0.0	39.941172358996965	6.772105118550537	7.124004242307031	4.545170759224693	20.00514915143376	6.586822403100357	189.449441201018
hsa-miR-874-3p	15.46086944299708	19.45525291828794	11.973798591812864	26.989499179677985	7.254983956328479	5.510018019102829	7.06222586057636	0.0	0.0	28.886026438203164	8.430579841460872	6.599077613926513	21.0845421330701	13.916625496649571	16.56685634719181	189.19035583928556
hsa-miR-369-3p	9.035573051102189	10.406298072572618	6.157953561503759	15.876175988045874	23.361048339377703	9.138566470707133	1.373210584000959	16.4774506088418	0.0	34.23529059342597	6.910311345459732	28.42102745088805	15.718715542318728	6.9583127483247855	1.397204752172803	185.4671391087421
hsa-miR-664a-3p	7.027667928635036	5.881820649714958	31.131876338713447	58.42432763600881	3.772591657290809	6.988315536423101	1.76555646514409	0.0	22.55978342607911	13.551469193231114	5.113630395640201	3.8244654353437744	1.9569485213328537	19.135360057893163	1.796406109936461	182.93021935138694
hsa-miR-193b-3p	1.4055335857270073	3.167134196000362	2.05265118716792	0.9525705592827524	0.7254983956328479	0.2687813667855039	1.76555646514409	0.0	22.55978342607911	0.0	2.625918311274698	1.12484277510111	132.69373522069864	0.0	5.389218329809383	174.73122381870343
hsa-miR-331-3p	13.25217380828321	9.501402588001087	14.368558310175437	47.946051483898536	4.643189732050226	6.853924853030349	5.29666939543227	0.0	0.0	14.264704413927488	2.0730934036379196	11.02345919599088	3.9770244143216056	30.44261827392094	9.580832586327793	173.22370245899776
hsa-miR-504-5p	4.216600757181022	2.26223871142883	18.473860684511276	12.065893750914864	3.047093261657961	4.1661111851753105	10.397165850292975	54.924835362806	15.039855617386074	0.7132352206963744	0.0	18.222452956637984	2.52509486623594	4.3489454677029915	20.558869924828386	170.96225361745604
hsa-miR-4665-5p	12.04743073480292	12.216089041715682	11.631690060618212	19.05141118565505	6.529485560695631	5.913190069281085	0.9808647028578278	0.0	45.11956685215822	22.110291841587607	1.105649815273557	3.6744863986636265	1.893821149676955	14.78641459019017	13.373245485082544	170.43363748825908
hsa-miR-450a-2-3p	15.260078930750364	8.144059361143787	8.21060474867168	5.715423355696514	9.141279784973884	11.020036038205658	33.74174577830927	0.0	0.0	0.0	0.9674435883643625	21.447002245261167	4.418916015912895	5.21873456124359	47.10576021611165	170.39108462464483
hsa-miR-136-5p	14.858497906256934	16.288118722287575	14.710666841370092	22.54416990302514	16.251164062175793	8.466613053743373	0.5885188217146967	0.0	0.0	41.01102519004153	7.186723799278121	12.448260044452287	4.482043387568794	6.088523654784187	4.590815614282067	169.51514100098058
hsa-miR-92a-1-5p	6.826877416388321	11.763641299429915	3.0789767807518795	5.0803763161746796	3.772591657290809	5.778799385888333	5.492842336003836	0.0	90.23913370431644	8.558822648356493	1.934887176728725	3.4495178436434046	2.146330636300549	1.7395781870811964	14.970050916137176	164.83242630449175
hsa-miR-222-5p	8.633992026608759	28.504207764003258	0.0	0.0	1.7411961495188348	7.257096903208605	37.07668576802589	0.0	30.079711234772148	0.0	0.0	10.798490640970657	3.282623326106722	0.0	35.52892084096556	162.90292465418042
hsa-miR-1468-5p	15.661659955243795	11.31119355714415	17.78964362212197	12.383417270675782	10.44717689711301	8.063441003565117	3.138767049145049	0.0	15.039855617386074	9.985293089749241	1.7966809498195302	10.948469677650806	10.794780553158644	23.484305525596152	11.576839375146083	162.4215241435154
hsa-miR-1292-5p	23.291699420618976	7.239163876572256	5.815845030309106	10.795799671871194	7.1098842772019095	12.229552188740426	9.808647028578278	0.0	37.59963904346519	16.40441007601661	8.430579841460872	7.198993760647105	2.903859096171331	6.088523654784187	7.185624439745844	162.1022214061833
hsa-miR-658	0.40158102449343064	8.596507103429554	0.6842170623893066	2.857711677848257	0.7254983956328479	0.0	54.143731597752094	32.9549012176836	45.11956685215822	3.209558493133685	0.5528249076367785	1.4248008484614063	0.0	2.609367280621795	8.383228513036817	161.66349497427782
hsa-miR-27b-5p	15.059288418503648	8.596507103429554	17.105426559732663	26.671975659917067	3.3372926199111004	12.49833355552593	2.550248227430352	0.0	0.0	30.312496879595912	2.4877120843655036	5.774192912185699	5.7445908206867635	14.78641459019017	16.56685634719181	161.49133577866615
hsa-miR-30c-1-3p	6.826877416388321	3.619581938286128	10.947472998228905	12.700940790436698	5.658887485936214	8.466613053743373	13.535932899438023	32.9549012176836	22.55978342607911	7.132352206963744	1.105649815273557	3.9744444720239227	2.0832032646446508	9.567680028946581	18.562863136010098	159.6971841500829
hsa-miR-3912-3p	13.854545345023357	2.714686453714596	7.526387686282372	7.938087994022937	6.964784598075339	4.703673918746318	10.789511731436106	16.4774506088418	15.039855617386074	5.705881765570995	22.251202532380336	17.0226206631968	4.671425502536489	6.088523654784187	14.171648200609859	155.92028627260757
hsa-miR-3074-5p	11.645849710309488	1.809790969143064	16.42120949734336	17.146270067089542	7.400083635455048	9.541738520885389	6.866052920004795	0.0	0.0	24.606615114024915	8.845198522188456	14.847924631334655	3.5351328127303163	15.656203683730768	15.96805431054632	154.2901243947861
